PM I03361+3118               54.03624  31.31099  0.09020 0.00110 3086 60 0.2330 0.0120 0.1890 0.0190  0.07 0.08 M4.7   15.641 0.021 13.995 0.016 12.638 0.013 10.851 0.020 14.864 0.022 13.365 0.011 11.697 0.013 10.762 0.014  9.194 0.017  8.606 0.017  8.306 0.020 12.746 0.014 14.428 0.014 11.133 0.014  0.09020 0.00160 3214 33 0.2140 0.0080 0.1940 0.0090 9.39 0.61  7.258
PM I03526+1701   GJ 3253     58.17401  17.01785  0.11160 0.00150 3079 60 0.2043 0.0092 0.1660 0.0170  0.01 0.08 M4.7   15.579 0.021 13.775 0.016 12.383 0.012 10.596 0.020 14.721 0.021 13.123 0.011 11.440 0.013 10.520 0.013  8.964 0.017  8.373 0.017  8.054 0.019 12.505 0.014 14.236 0.014 10.885 0.014  0.11160 0.00220 3171 29 0.1920 0.0050 0.1710 0.0060 9.44 0.60  4.271
LSPM J0355+5214              58.90373  52.24140  0.02100 0.00026 3435 61 0.2740 0.0110 0.2550 0.0250 -0.35 0.05 M2.8   16.198 0.021 14.508 0.016 13.418 0.013 12.100 0.020 15.435 0.021 13.885 0.011 12.802 0.013 12.198 0.014 10.900 0.017 10.339 0.017 10.101 0.020 13.763 0.014 14.954 0.014 12.360 0.014  0.02100 0.00042 3466 23 0.2680 0.0070 0.2680 0.0110 9.41 0.61  0.579
                 Gl 166 C    63.84055  -7.65482  0.87400 0.01200 3167 60 0.2740 0.0110 0.2220 0.0220 -0.21 0.08 M4.7   12.831 0.021 11.230 0.016  9.947 0.012  8.221 0.020 12.078 0.021 10.638 0.011  9.042 0.013  8.163 0.013  6.708 0.017  6.219 0.017  5.975 0.020 10.087 0.014 11.672 0.014  8.506 0.014  0.87400 0.01900 3362 18 0.2420 0.0040 0.2330 0.0050 9.44 0.60 19.414
PM I04290+2155   Gl 169      67.25041  21.92250  3.02800 0.03200 4124 62 0.6870 0.0230 0.7440 0.0740  0.39 0.08 K7.7    9.680 0.020  8.335 0.016  7.462 0.013  6.631 0.020  9.070 0.020  7.762 0.011  7.187 0.012  6.871 0.013  5.698 0.017  5.044 0.017  4.853 0.020  7.934 0.014  8.711 0.014  6.812 0.014  3.02800 0.05700 4197 40 0.6610 0.0110 0.7110 0.0140 9.46 0.49  2.899
PM I04376+5253   Gl 172      69.42048  52.89368  2.48000 0.02100 3929 60 0.6080 0.0200 0.6510 0.0650 -0.11 0.08 K7.7   10.028 0.020  8.627 0.016  7.730 0.012  6.881 0.020  9.395 0.020  8.037 0.011  7.444 0.012  7.119 0.013  5.908 0.017  5.214 0.017  5.031 0.020  8.207 0.014  9.010 0.014  7.066 0.014  2.48000 0.03400 4054 38 0.5710 0.0110 0.6020 0.0160 9.45 0.51  7.993
PM I04376-1102   Gl 173      69.42448 -11.03885  0.83540 0.00800 3671 61 0.4440 0.0170 0.4720 0.0470 -0.04 0.08 M2.0   11.834 0.020 10.346 0.016  9.319 0.012  8.107 0.020 11.147 0.021  9.747 0.011  8.774 0.012  8.235 0.013  6.949 0.017  6.345 0.017  6.094 0.020  9.688 0.014 10.752 0.014  8.351 0.014  0.83500 0.01200 3668 33 0.4440 0.0120 0.4730 0.0130 9.47 0.59  0.010
PM I04429+1857   Gl 176      70.73231  18.95833  1.25400 0.01100 3680 60 0.4520 0.0190 0.4920 0.0490  0.14 0.08 M2.2   11.496 0.020  9.993 0.016  8.949 0.012  7.699 0.020 10.813 0.020  9.391 0.011  8.380 0.013  7.787 0.013  6.485 0.017  5.891 0.017  5.603 0.020  9.302 0.014 10.403 0.014  7.941 0.014  1.25400 0.01700 3631 40 0.4640 0.0140 0.4960 0.0150 9.36 0.58  1.149
PM I04538-1746   Gl 180      73.45819 -17.77333  0.52570 0.00470 3506 60 0.4210 0.0190 0.4130 0.0410 -0.24 0.08 M2.1   12.459 0.021 10.910 0.016  9.864 0.012  8.624 0.020 11.748 0.021 10.298 0.011  9.302 0.013  8.728 0.013  7.426 0.017  6.842 0.017  6.597 0.020 10.226 0.014 11.325 0.014  8.868 0.014  0.52570 0.00720 3619 31 0.3920 0.0130 0.4170 0.0150 9.44 0.55  5.948
PM I05019-0656   GJ 3323     75.48946  -6.94609  0.39940 0.00460 3143 60 0.2005 0.0079 0.1610 0.0160 -0.06 0.08 M4.5   13.917 0.023 12.135 0.016 10.788 0.013  9.082 0.020 13.057 0.022 11.468 0.011  9.898 0.013  9.055 0.013  7.594 0.017  7.034 0.017  6.783 0.020 10.959 0.014 12.585 0.014  9.375 0.014  0.39940 0.00710 3204 24 0.1920 0.0040 0.1730 0.0040 9.38 0.60  2.258
PM I05033-1722   GJ 3325     75.83372 -17.37348  0.35260 0.00410 3365 60 0.2840 0.0130 0.2620 0.0260 -0.12 0.08 M3.2   13.377 0.021 11.763 0.016 10.569 0.013  9.089 0.020 12.630 0.021 11.116 0.011  9.838 0.013  9.127 0.013  7.788 0.017  7.249 0.017  6.973 0.020 10.842 0.014 12.184 0.014  9.363 0.014  0.35260 0.00580 3410 25 0.2760 0.0090 0.2740 0.0130 9.45 0.61  1.007
PM I05314-0340   Gl 205      82.86417  -3.67722  6.34000 0.05400 3801 60 0.5810 0.0190 0.6330 0.0630  0.49 0.08 M1.5    9.432 0.020  7.932 0.016  7.008 0.013  5.931 0.020  8.767 0.020  7.376 0.011  6.566 0.012  6.096 0.013  4.796 0.017  4.123 0.017  3.856 0.019  7.416 0.014  8.354 0.014  6.161 0.014  6.34000 0.13000 3805 31 0.5790 0.0090 0.6130 0.0100 9.41 0.48  0.655
PM I05365+1119   Gl 208      84.12914  11.32787  2.04000 0.02000 3966 60 0.6010 0.0200 0.6460 0.0650  0.05 0.08 K7.9   10.264 0.020  8.865 0.016  7.962 0.012  7.087 0.020  9.632 0.021  8.276 0.011  7.656 0.012  7.309 0.013  6.103 0.017  5.423 0.017  5.285 0.020  8.430 0.014  9.248 0.014  7.275 0.014  2.04000 0.02900 4020 41 0.5850 0.0120 0.6200 0.0150 9.43 0.52  1.536
PM I05415+5329   Gl 212      85.37804  53.48987  1.20500 0.01700 3765 60 0.5680 0.0220 0.5930 0.0590  0.19 0.03 M1.0   11.148 0.020  9.739 0.016  8.754 0.012  7.667 0.020 10.512 0.021  9.134 0.011  8.299 0.013  7.829 0.013  6.609 0.017  5.985 0.017  5.755 0.020  9.163 0.014 10.124 0.014  7.893 0.014  1.20500 0.02500 3819 34 0.5500 0.0110 0.5840 0.0110 9.40 0.57  1.505
PM I05421+1229   Gl 213      85.53833  12.48956  0.60020 0.00900 3250 60 0.2640 0.0110 0.2290 0.0230 -0.22 0.08 M4.0   13.178 0.021 11.580 0.016 10.264 0.012  8.621 0.020 12.440 0.021 10.918 0.011  9.413 0.013  8.605 0.013  7.161 0.017  6.613 0.017  6.355 0.020 10.460 0.014 11.994 0.014  8.904 0.014  0.60000 0.01300 3370 23 0.2430 0.0070 0.2340 0.0090 9.41 0.62  7.212
PM I05557-2651               88.93001 -26.85650  0.66420 0.00720 3652 60 0.5250 0.0240 0.5520 0.0550  0.31 0.08 M2.7   12.273 0.021 10.795 0.016  9.730 0.012  8.413 0.020 11.585 0.021 10.209 0.011  9.108 0.013  8.506 0.014  7.183 0.017  6.518 0.017  6.290 0.020 10.055 0.014 11.205 0.014  8.667 0.014  0.66400 0.01100 3671 41 0.5190 0.0160 0.5500 0.0170 9.47 0.56  0.193
PM I06000+0242   GJ 3379     90.01458   2.70657  0.77700 0.01200 3214 60 0.2630 0.0100 0.2260 0.0230  0.07 0.08 M4.2   12.972 0.021 11.281 0.016 10.019 0.012  8.386 0.020 12.187 0.021 10.648 0.011  9.183 0.013  8.364 0.013  6.891 0.017  6.302 0.017  6.052 0.020 10.217 0.014 11.725 0.014  8.669 0.014  0.77700 0.01900 3297 30 0.2490 0.0060 0.2370 0.0070 9.37 0.61  3.762
PM I06011+5935   GJ 3378     90.29610  59.59713  0.46130 0.00850 3340 60 0.2690 0.0110 0.2450 0.0240 -0.09 0.08 M3.7   13.266 0.021 11.668 0.016 10.443 0.012  8.868 0.020 12.501 0.021 11.049 0.011  9.643 0.013  8.866 0.013  7.458 0.017  6.925 0.017  6.663 0.020 10.665 0.014 12.096 0.014  9.146 0.014  0.46100 0.01300 3381 26 0.2610 0.0070 0.2550 0.0100 9.41 0.61  0.947
PM I06024+4951   GJ 3380     90.62159  49.86562  0.07640 0.00120 3000 60 0.1635 0.0080 0.1270 0.0130  0.01 0.08 M5.1   16.243 0.023 14.541 0.017 13.048 0.013 11.146 0.020 15.374 0.022 13.885 0.011 12.022 0.013 10.991 0.013  9.352 0.017  8.738 0.017  8.447 0.020 13.088 0.014 14.981 0.014 11.419 0.014  0.07640 0.00180 3044 32 0.1570 0.0050 0.1310 0.0050 9.39 0.60  1.219
