,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
177,126660.0,rj187.199,6211,19,1.7336,0.0112,-0.02,,,,VonBraun,92.53303655496413,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9818855423606792, true, null, -Infinity, Infinity, 0.004980674033317127, {""knot_3_y"": 0.21221028167226688, ""knot_4_y"": -0.008548357553703268, ""knot_1_y"": -0.3086984251172008, ""knot_2_y"": -0.05637417026114234}, 0.9630293344574773], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9937535407491185, true, null, -Infinity, Infinity, 0.002150038715383985, {""knot_3_y"": -0.24391342930502338, ""knot_4_y"": -0.027844458671031636, ""knot_2_y"": 0.2910368801405845, ""knot_0_y"": -0.30869842511720136}, 0.9012702638688276], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 1.0061103797572613, true, null, -Infinity, Infinity, 0.0015951565901078622, {""knot_3_y"": 0.7065242059304819, ""knot_4_y"": -0.05976165615544189, ""knot_1_y"": 0.2910368801405834, ""knot_0_y"": -0.05637417026114191}, 0.997127895573814], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 1.0029274653793046, true, null, -Infinity, Infinity, 0.001546125898748533, {""knot_2_y"": 0.7065242059304833, ""knot_4_y"": 0.46840220015270884, ""knot_1_y"": -0.24391342930502213, ""knot_0_y"": 0.21221028167226777}, 0.9953667645610885], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9926789226386916, true, null, -Infinity, Infinity, 0.0015910432210877964, {""knot_2_y"": -0.0597616561554383, ""knot_3_y"": 0.46840220015271006, ""knot_1_y"": -0.027844458671027538, ""knot_0_y"": -0.008548357553704278}, 0.9905600344026344]]"
178,173701.0,rj187.483,5297,53,0.9520000000000001,0.021,0.24,,,,VonBraun,18.74988724647612,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.978528027108421, true, null, -Infinity, Infinity, 0.0024648485445647817, {""knot_3_y"": 0.211460802868744, ""knot_4_y"": -0.006623572104539238, ""knot_1_y"": -0.3059625033288205, ""knot_2_y"": -0.060095355404015165}, 0.9907266883188078], [""knot_1_x"", 6016.481747294259, false, null, -Infinity, Infinity, 0, null, 6016.481747294259], [""knot_1_y"", 0.9728312597617478, true, null, -Infinity, Infinity, 0.0010603637040611004, {""knot_3_y"": -0.2449312813353845, ""knot_4_y"": -0.03000791985411499, ""knot_2_y"": 0.29547369343563956, ""knot_0_y"": -0.3059625033288198}, 0.8341438369039655], [""knot_2_x"", 6033.0030059951105, false, null, -Infinity, Infinity, 0, null, 6033.0030059951105], [""knot_2_y"", 0.9842590830808622, true, null, -Infinity, Infinity, 0.000780894960806207, {""knot_3_y"": 0.7048010472216132, ""knot_4_y"": -0.056903220377632166, ""knot_1_y"": 0.29547369343563806, ""knot_0_y"": -0.060095355404014617}, 0.9964392717210204], [""knot_3_x"", 6049.569632071869, false, null, -Infinity, Infinity, 0, null, 6049.569632071869], [""knot_3_y"", 0.9865479806889534, true, null, -Infinity, Infinity, 0.0007578205566469602, {""knot_2_y"": 0.7048010472216145, ""knot_4_y"": 0.46970876575309833, ""knot_1_y"": -0.2449312813353861, ""knot_0_y"": 0.2114608028687436}, 0.996234324530454], [""knot_4_x"", 6066.181750103346, false, null, -Infinity, Infinity, 0, null, 6066.181750103346], [""knot_4_y"", 0.9796125683013807, true, null, -Infinity, Infinity, 0.0007789774497774279, {""knot_2_y"": -0.05690322037762824, ""knot_3_y"": 0.46970876575310194, ""knot_1_y"": -0.0300079198541151, ""knot_0_y"": -0.0066235721045378405}, 0.9921047169935461]]"
179,177153.0,rj173.400,5909,69,1.2890000000000001,0.037000000000000005,-0.06,,,,VonBraun,13.284192487348047,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9960600158951808, true, null, -Infinity, Infinity, 0.002030651300048352, {""knot_3_y"": 0.21207853262628026, ""knot_4_y"": -0.010388949222512708, ""knot_1_y"": -0.3077002774442362, ""knot_2_y"": -0.056655154705540924}, 0.9818233088656196], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9970601128308999, true, null, -Infinity, Infinity, 0.0008729070068592846, {""knot_3_y"": -0.2447163464972812, ""knot_4_y"": -0.02545850442323455, ""knot_2_y"": 0.29068923925189727, ""knot_0_y"": -0.30770027744423617}, 0.783666536835955], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9989129299303581, true, null, -Infinity, Infinity, 0.0006458180777301573, {""knot_3_y"": 0.7045526098714766, ""knot_4_y"": -0.06435080632970164, ""knot_1_y"": 0.290689239251897, ""knot_0_y"": -0.05665515470554179}, 0.9923496697524318], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9984817894277611, true, null, -Infinity, Infinity, 0.0006251495236220819, {""knot_2_y"": 0.7045526098714788, ""knot_4_y"": 0.46561904967693957, ""knot_1_y"": -0.24471634649728036, ""knot_0_y"": 0.2120785326262805}, 0.985938420767953], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.996946008673068, true, null, -Infinity, Infinity, 0.0006465533726691956, {""knot_2_y"": -0.06435080632969714, ""knot_3_y"": 0.46561904967694273, ""knot_1_y"": -0.025458504423232626, ""knot_0_y"": -0.010388949222513223}, 0.9892487584044944]]"
180,181420.0,rj188.905,6283,106,1.73,0.084,-0.03,,,,VonBraun,75.42622795477105,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9994356826786956, true, null, -Infinity, Infinity, 0.004786960772498262, {""knot_3_y"": 0.21172067522021795, ""knot_4_y"": -0.007762690081647569, ""knot_1_y"": -0.3075434876142107, ""knot_2_y"": -0.05925062041709627}, 0.9868609193260903], [""knot_1_x"", 6016.5225855923945, false, null, -Infinity, Infinity, 0, null, 6016.5225855923945], [""knot_1_y"", 0.9949260294781586, true, null, -Infinity, Infinity, 0.0020632113743284924, {""knot_3_y"": -0.24433875555707912, ""knot_4_y"": -0.028683296425190484, ""knot_2_y"": 0.29466877234981254, ""knot_0_y"": -0.30754348761421113}, 0.9043328425277313], [""knot_2_x"", 6033.084907153275, false, null, -Infinity, Infinity, 0, null, 6033.084907153275], [""knot_2_y"", 1.004567119961019, true, null, -Infinity, Infinity, 0.0015215538781292197, {""knot_3_y"": 0.7049742677711023, ""knot_4_y"": -0.05924460136617468, ""knot_1_y"": 0.29466877234981426, ""knot_0_y"": -0.05925062041709698}, 0.994590846997227], [""knot_3_x"", 6049.692821578076, false, null, -Infinity, Infinity, 0, null, 6049.692821578076], [""knot_3_y"", 1.0019752153635926, true, null, -Infinity, Infinity, 0.0014731502213718305, {""knot_2_y"": 0.704974267771101, ""knot_4_y"": 0.46806336520344255, ""knot_1_y"": -0.24433875555707824, ""knot_0_y"": 0.21172067522021723}, 1.000367382440281], [""knot_4_x"", 6066.3464543751115, false, null, -Infinity, Infinity, 0, null, 6066.3464543751115], [""knot_4_y"", 0.9925545595102313, true, null, -Infinity, Infinity, 0.0015128845829950367, {""knot_2_y"": -0.05924460136617897, ""knot_3_y"": 0.4680633652034396, ""knot_1_y"": -0.028683296425191896, ""knot_0_y"": -0.007762690081646562}, 0.992244472832862]]"
181,182736.0,rj188.557,5239,37,2.7030000000000003,0.071,-0.06,,,,VonBraun,5.564310450881369,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9982999469318132, true, null, -Infinity, Infinity, 0.0012875974359331064, {""knot_3_y"": 0.21109510779768348, ""knot_4_y"": -0.005259152217352274, ""knot_1_y"": -0.3062155093833659, ""knot_2_y"": -0.06188775183519168}, 0.9931279039303538], [""knot_1_x"", 6016.481747294259, false, null, -Infinity, Infinity, 0, null, 6016.481747294259], [""knot_1_y"", 0.9829518793365881, true, null, -Infinity, Infinity, 0.0005551644373853054, {""knot_3_y"": -0.2439195283109696, ""knot_4_y"": -0.031670894731693856, ""knot_2_y"": 0.2985138188913326, ""knot_0_y"": -0.30621550938336445}, 0.9018434897038997], [""knot_2_x"", 6033.0030059951105, false, null, -Infinity, Infinity, 0, null, 6033.0030059951105], [""knot_2_y"", 0.9998078933123196, true, null, -Infinity, Infinity, 0.0004082961209482465, {""knot_3_y"": 0.705637213049518, ""knot_4_y"": -0.05445560932012733, ""knot_1_y"": 0.2985138188913282, ""knot_0_y"": -0.06188775183518837}, 0.9967484028415011], [""knot_3_x"", 6049.569632071869, false, null, -Infinity, Infinity, 0, null, 6049.569632071869], [""knot_3_y"", 1.0000688796080628, true, null, -Infinity, Infinity, 0.0003954894565635647, {""knot_2_y"": 0.7056372130495127, ""knot_4_y"": 0.4697060028710815, ""knot_1_y"": -0.24391952831097624, ""knot_0_y"": 0.21109510779768698}, 0.9918999960308391], [""knot_4_x"", 6066.181750103346, false, null, -Infinity, Infinity, 0, null, 6066.181750103346], [""knot_4_y"", 0.9867610189845935, true, null, -Infinity, Infinity, 0.00040374346437407915, {""knot_2_y"": -0.05445560932013344, ""knot_3_y"": 0.4697060028710788, ""knot_1_y"": -0.03167089473169892, ""knot_0_y"": -0.005259152217349896}, 0.9851368343276267]]"
182,187637.0,rj188.561,6155,85,1.306,0.047,-0.09,,,,VonBraun,24.405899263225077,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.004394915808053, true, null, -Infinity, Infinity, 0.0027971531477163046, {""knot_3_y"": 0.21172285865005144, ""knot_4_y"": -0.010059760523198917, ""knot_1_y"": -0.3076135615142208, ""knot_2_y"": -0.05863291264148323}, 0.9762690326527583], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9998877679637833, true, null, -Infinity, Infinity, 0.001203270621700074, {""knot_3_y"": -0.24456344645231617, ""knot_4_y"": -0.0258262674176394, ""knot_2_y"": 0.2934881627961058, ""knot_0_y"": -0.3076135615142193}, 0.842288391606127], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 1.0052549251807466, true, null, -Infinity, Infinity, 0.0008868955253809144, {""knot_3_y"": 0.7036281933218308, ""knot_4_y"": -0.0645125659932312, ""knot_1_y"": 0.293488162796104, ""knot_0_y"": -0.05863291264148456}, 0.9939340994388494], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 1.002592740708166, true, null, -Infinity, Infinity, 0.0008571008647529952, {""knot_2_y"": 0.703628193321831, ""knot_4_y"": 0.46488555355222605, ""knot_1_y"": -0.24456344645231864, ""knot_0_y"": 0.21172285865004845}, 0.9984519514443795], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9955320145880274, true, null, -Infinity, Infinity, 0.00088487993407311, {""knot_2_y"": -0.06451256599322941, ""knot_3_y"": 0.464885553552228, ""knot_1_y"": -0.025826267417640693, ""knot_0_y"": -0.01005976052320032}, 0.9895809217693183]]"
183,103095.0,rj189.2472,4791,28,0.6784,0.0055,-1.26,,,,VonBraun,44.96099573208143,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0271956338652235, true, null, -Infinity, Infinity, 0.003792789135548193, {""knot_3_y"": 0.20779918807264028, ""knot_4_y"": 0.006522111955802402, ""knot_1_y"": -0.3050935000831522, ""knot_2_y"": -0.07629082445234316}, 1.0042756849547636], [""knot_1_x"", 6016.4000715295715, false, null, -Infinity, Infinity, 0, null, 6016.4000715295715], [""knot_1_y"", 0.9931746622851817, true, null, -Infinity, Infinity, 0.0016547267020360975, {""knot_3_y"": -0.23811248235577992, ""knot_4_y"": -0.04593948337382634, ""knot_2_y"": 0.32141310039722243, ""knot_0_y"": -0.3050935000831528}, 0.985682682650062], [""knot_2_x"", 6032.839207014262, false, null, -Infinity, Infinity, 0, null, 6032.839207014262], [""knot_2_y"", 0.9698543739564359, true, null, -Infinity, Infinity, 0.0012007234566723157, {""knot_3_y"": 0.7097554841634894, ""knot_4_y"": -0.032472479625879146, ""knot_1_y"": 0.321413100397226, ""knot_0_y"": -0.07629082445234558}, 0.948368874729269], [""knot_3_x"", 6049.3232605849025, false, null, -Infinity, Infinity, 0, null, 6049.3232605849025], [""knot_3_y"", 0.9745923695177617, true, null, -Infinity, Infinity, 0.0011537122365942105, {""knot_2_y"": 0.7097554841634908, ""knot_4_y"": 0.4746434894711658, ""knot_1_y"": -0.23811248235577656, ""knot_0_y"": 0.20779918807264}, 0.9684411675491468], [""knot_4_x"", 6065.852354975091, false, null, -Infinity, Infinity, 0, null, 6065.852354975091], [""knot_4_y"", 0.9910678114513634, true, null, -Infinity, Infinity, 0.0011254711164288464, {""knot_2_y"": -0.032472479625879916, ""knot_3_y"": 0.4746434894711651, ""knot_1_y"": -0.04593948337382632, ""knot_0_y"": 0.0065221119558025835}, 0.9920593884319543]]"
184,9826.0,rj26.574,6104,75,1.6537,0.0324,0.08,,,,VonBraun,40.95781033562234,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9925218343803086, true, null, -Infinity, Infinity, 0.0031823419594613203, {""knot_3_y"": 0.21228147705140687, ""knot_4_y"": -0.00647107674898261, ""knot_1_y"": -0.3100121254248845, ""knot_2_y"": -0.05566569755093937}, 0.9892862468738108], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9990277424798994, true, null, -Infinity, Infinity, 0.0013798996196731912, {""knot_3_y"": -0.24218384439323334, ""knot_4_y"": -0.030509435291677954, ""knot_2_y"": 0.2911458360107303, ""knot_0_y"": -0.31001212542488404}, 0.802305950512849], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9929143965650823, true, null, -Infinity, Infinity, 0.001029464301254362, {""knot_3_y"": 0.7097939411037291, ""knot_4_y"": -0.05435814371621918, ""knot_1_y"": 0.29114583601072486, ""knot_0_y"": -0.055665697550937476}, 0.9791594430132706], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.993857478718127, true, null, -Infinity, Infinity, 0.0009984919571418174, {""knot_2_y"": 0.7097939411037268, ""knot_4_y"": 0.47088345552921435, ""knot_1_y"": -0.24218384439323817, ""knot_0_y"": 0.21228147705140832}, 0.9899090343304925], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9998320075920432, true, null, -Infinity, Infinity, 0.0010195360179006269, {""knot_2_y"": -0.054358143716218214, ""knot_3_y"": 0.4708834555292153, ""knot_1_y"": -0.030509435291677947, ""knot_0_y"": -0.006471076748981736}, 0.9921859766329194]]"
185,217014.0,rj23.1103,5706,95,1.1678,0.0416,0.17,,,,VonBraun,6.376220930911079,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9913991400493697, true, null, -Infinity, Infinity, 0.0012128681257046656, {""knot_3_y"": 0.2123348101323658, ""knot_4_y"": -0.005080920038770046, ""knot_1_y"": -0.3102508063569965, ""knot_2_y"": -0.05625107390320022}, 0.9847584769174103], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9854611457830413, true, null, -Infinity, Infinity, 0.0005276005808979681, {""knot_3_y"": -0.24222198711210813, ""knot_4_y"": -0.03219824854964847, ""knot_2_y"": 0.29227490155889857, ""knot_0_y"": -0.3102508063569971}, 0.7019530034470758], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9975849135560836, true, null, -Infinity, Infinity, 0.0003932370276716706, {""knot_3_y"": 0.7105230186036009, ""knot_4_y"": -0.05121655735182891, ""knot_1_y"": 0.29227490155889885, ""knot_0_y"": -0.056251073903200034}, 0.9934404719424303], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9989772977112426, true, null, -Infinity, Infinity, 0.00038153271002253975, {""knot_2_y"": 0.7105230186036027, ""knot_4_y"": 0.4724032381354232, ""knot_1_y"": -0.24222198711210718, ""knot_0_y"": 0.21233481013236535}, 0.9913727791628544], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9912470290793534, true, null, -Infinity, Infinity, 0.00038771722074904083, {""knot_2_y"": -0.05121655735182598, ""knot_3_y"": 0.4724032381354251, ""knot_1_y"": -0.03219824854964723, ""knot_0_y"": -0.0050809200387706725}, 0.9871211587480614]]"
186,10476.0,rj13.2068,5242,12,0.8101,0.0045,-0.02,,,,VonBraun,15.613030870229988,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0060024665196872, true, null, -Infinity, Infinity, 0.0018713537933351153, {""knot_3_y"": 0.21220514872363644, ""knot_4_y"": -0.005015671362193929, ""knot_1_y"": -0.30957621378297506, ""knot_2_y"": -0.056776006853595885}, 0.9910273637845279], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9771001679787018, true, null, -Infinity, Infinity, 0.0008124412092625524, {""knot_3_y"": -0.2424489231533088, ""knot_4_y"": -0.03222860115186229, ""knot_2_y"": 0.29272901392029815, ""knot_0_y"": -0.30957621378297556}, 0.6686582573148697], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9813337010307717, true, null, -Infinity, Infinity, 0.0006046749988013977, {""knot_3_y"": 0.7100596299737577, ""knot_4_y"": -0.05134140216115355, ""knot_1_y"": 0.2927290139202999, ""knot_0_y"": -0.05677600685359667}, 0.9622035407810013], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9828907430028971, true, null, -Infinity, Infinity, 0.0005863616474269382, {""knot_2_y"": 0.7100596299737588, ""knot_4_y"": 0.47233098007312835, ""knot_1_y"": -0.24244892315330732, ""knot_0_y"": 0.212205148723636}, 0.9742433043012346], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9801535308216827, true, null, -Infinity, Infinity, 0.0005952123194914216, {""knot_2_y"": -0.05134140216115364, ""knot_3_y"": 0.47233098007312857, ""knot_1_y"": -0.032228601151863025, ""knot_0_y"": -0.005015671362194172}, 0.9744801990238222]]"
187,10697.0,rj78.493,5442,65,1.9155,0.0521,0.12,,,,VonBraun,5.467621729820077,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9944682960214042, true, null, -Infinity, Infinity, 0.001291913266286685, {""knot_3_y"": 0.21132984813629774, ""knot_4_y"": -0.00817048018946228, ""knot_1_y"": -0.30674567597778807, ""knot_2_y"": -0.059863583190264726}, 0.9895048611951255], [""knot_1_x"", 6016.5225855923945, false, null, -Infinity, Infinity, 0, null, 6016.5225855923945], [""knot_1_y"", 0.9788366228085458, true, null, -Infinity, Infinity, 0.0005563192938938626, {""knot_3_y"": -0.24422846124848122, ""knot_4_y"": -0.02809349935465719, ""knot_2_y"": 0.29539097664272457, ""knot_0_y"": -0.3067456759777884}, 0.7781997326019237], [""knot_2_x"", 6033.084907153275, false, null, -Infinity, Infinity, 0, null, 6033.084907153275], [""knot_2_y"", 0.997266753016757, true, null, -Infinity, Infinity, 0.0004097628422902065, {""knot_3_y"": 0.7045859711773436, ""knot_4_y"": -0.060558096626541456, ""knot_1_y"": 0.2953909766427237, ""knot_0_y"": -0.05986358319026449}, 0.9868774655039039], [""knot_3_x"", 6049.692821578076, false, null, -Infinity, Infinity, 0, null, 6049.692821578076], [""knot_3_y"", 0.9997746680057444, true, null, -Infinity, Infinity, 0.0003962671163894908, {""knot_2_y"": 0.7045859711773445, ""knot_4_y"": 0.4666131461667084, ""knot_1_y"": -0.24422846124848238, ""knot_0_y"": 0.21132984813629763}, 0.9943960804119707], [""knot_4_x"", 6066.3464543751115, false, null, -Infinity, Infinity, 0, null, 6066.3464543751115], [""knot_4_y"", 0.9879510340182496, true, null, -Infinity, Infinity, 0.00040707143544917905, {""knot_2_y"": -0.06055809662653932, ""knot_3_y"": 0.4666131461667107, ""knot_1_y"": -0.028093499354658234, ""knot_0_y"": -0.008170480189462285}, 0.9979700962979493]]"
188,,rj02.950,5013,62,2.1425,0.0687,0.14,,,,VonBraun,16.65944994128264,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.001772304874655, true, null, -Infinity, Infinity, 0.0019280460876556931, {""knot_3_y"": 0.2119993103785075, ""knot_4_y"": -0.002720775616307008, ""knot_1_y"": -0.31126817377014426, ""knot_2_y"": -0.057413550233954405}, 0.9981225303809806], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9802835017280148, true, null, -Infinity, Infinity, 0.000842964663999098, {""knot_3_y"": -0.24060182975371186, ""knot_4_y"": -0.03518258158072318, ""knot_2_y"": 0.29489424484396815, ""knot_0_y"": -0.31126817377014354}, 0.6829638542168965], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9780314409099214, true, null, -Infinity, Infinity, 0.0006290836410875035, {""knot_3_y"": 0.7123654314365371, ""knot_4_y"": -0.04604298369789171, ""knot_1_y"": 0.2948942448439701, ""knot_0_y"": -0.05741355023395471}, 0.9705281856814012], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9812562424435461, true, null, -Infinity, Infinity, 0.0006100889004599177, {""knot_2_y"": 0.7123654314365412, ""knot_4_y"": 0.4748947466787196, ""knot_1_y"": -0.24060182975370903, ""knot_0_y"": 0.21199931037850686}, 0.9831604223713765], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9827374201383277, true, null, -Infinity, Infinity, 0.0006148626267810503, {""knot_2_y"": -0.04604298369788523, ""knot_3_y"": 0.474894746678724, ""knot_1_y"": -0.03518258158072079, ""knot_0_y"": -0.0027207756163078354}, 0.969451831275121]]"
189,217107.0,rj134.391,5391,40,1.2104,0.0195,0.31,,,,VonBraun,11.734207400567405,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9859228865357047, true, null, -Infinity, Infinity, 0.0018792987470435808, {""knot_3_y"": 0.2115005145130149, ""knot_4_y"": -0.00999943824022308, ""knot_1_y"": -0.3063188268564894, ""knot_2_y"": -0.05927292581840728}, 0.9902788758406404], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9643586094042066, true, null, -Infinity, Infinity, 0.0008087977504553092, {""knot_3_y"": -0.24571669211725067, ""knot_4_y"": -0.025769386400008497, ""knot_2_y"": 0.29396350953529654, ""knot_0_y"": -0.3063188268564883}, 0.6380154853711666], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9811393873017513, true, null, -Infinity, Infinity, 0.000593896216157582, {""knot_3_y"": 0.7024735761516842, ""knot_4_y"": -0.0646840811801416, ""knot_1_y"": 0.29396350953529404, ""knot_0_y"": -0.05927292581840615}, 0.9897786036135453], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9823850222251178, true, null, -Infinity, Infinity, 0.0005741211346631265, {""knot_2_y"": 0.7024735761516808, ""knot_4_y"": 0.46504295744230406, ""knot_1_y"": -0.24571669211725455, ""knot_0_y"": 0.21150051451301755}, 0.9858352765673538], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9718173180796196, true, null, -Infinity, Infinity, 0.000593059986364121, {""knot_2_y"": -0.06468408118014561, ""knot_3_y"": 0.4650429574423022, ""knot_1_y"": -0.025769386400011845, ""knot_0_y"": -0.00999943824022222}, 0.9746969344129699]]"
