,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
10,,rj82.218,3481,60,0.46,0.017,0.14,0.03,0.444,0.044000000000000004,Mann,163.55129512224212,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8331571605485967, true, null, -Infinity, Infinity, 0.00671297785731225, {""vsini"": 0.0004061226050123286, ""knot_1_y"": -0.30920326959756345, ""knot_3_y"": 0.21424705061320015, ""knot_2_y"": -0.0626047952029633, ""knot_4_y"": -0.006149024759513405}, 0.6762238489472048], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8873107302409932, true, null, -Infinity, Infinity, 0.0028602305157131107, {""vsini"": 0.012252121429680945, ""knot_2_y"": 0.2964208321722483, ""knot_3_y"": -0.24835420397073515, ""knot_0_y"": -0.30920326959756367, ""knot_4_y"": -0.030147144040344704}, 0.7803500303124675], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8943072536914952, true, null, -Infinity, Infinity, 0.0020908770265453324, {""vsini"": 0.00817452867340049, ""knot_1_y"": 0.2964208321722483, ""knot_3_y"": 0.7038020426052679, ""knot_0_y"": -0.0626047952029647, ""knot_4_y"": -0.056925676341810165}, 0.8756712572224187], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8868045557900582, true, null, -Infinity, Infinity, 0.00202443364301368, {""vsini"": 0.0032272884610223696, ""knot_2_y"": 0.7038020426052681, ""knot_1_y"": -0.2483542039707352, ""knot_0_y"": 0.21424705061319832, ""knot_4_y"": 0.46732963265574656}, 0.9220972223588881], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8817628115974019, true, null, -Infinity, Infinity, 0.002062636929207627, {""vsini"": 0.0034721270014261875, ""knot_2_y"": -0.056925676341810165, ""knot_1_y"": -0.030147144040344787, ""knot_3_y"": 0.4673296326557467, ""knot_0_y"": -0.006149024759513156}, 0.8664879969344785], [""vsini"", 62.32048459458699, true, null, 0.0, Infinity, 2.912258522235679, {""knot_2_y"": 0.00817452867340049, ""knot_1_y"": 0.01225212142968094, ""knot_3_y"": 0.0032272884610223727, ""knot_0_y"": 0.000406122605012346, ""knot_4_y"": 0.003472127001426189}, 10.0]]"
11,265866.0,rj149.110,3448,60,0.358,0.013000000000000001,-0.02,0.08,0.35200000000000004,0.035,Mann,215.69972435371724,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.7837842379583615, true, null, -Infinity, Infinity, 0.007851723429238098, {""vsini"": -0.006542880490248054, ""knot_1_y"": -0.3115953157365445, ""knot_3_y"": 0.21619968590505267, ""knot_2_y"": -0.06842641644459775, ""knot_4_y"": -0.0003237849547497845}, 0.9874785454469983], [""knot_1_x"", 6016.461328249134, false, null, -Infinity, Infinity, 0, null, 6016.461328249134], [""knot_1_y"", 0.8974805194829119, true, null, -Infinity, Infinity, 0.0033318068009780357, {""vsini"": 0.006671824468859127, ""knot_2_y"": 0.3026883439355109, ""knot_3_y"": -0.2508553547667626, ""knot_0_y"": -0.31159531573654503, ""knot_4_y"": -0.03701934563918167}, 1.0131049710489284], [""knot_2_x"", 6032.962055832962, false, null, -Infinity, Infinity, 0, null, 6032.962055832962], [""knot_2_y"", 0.8767198460881162, true, null, -Infinity, Infinity, 0.0024164214352490263, {""vsini"": 0.004801633038771121, ""knot_1_y"": 0.3026883439355107, ""knot_3_y"": 0.7048977601837564, ""knot_0_y"": -0.06842641644459883, ""knot_4_y"": -0.04592170188575941}, 1.006930464414354], [""knot_3_x"", 6049.508038259452, false, null, -Infinity, Infinity, 0, null, 6049.508038259452], [""knot_3_y"", 0.8524934762926183, true, null, -Infinity, Infinity, 0.002345363084080984, {""vsini"": -0.0005728809722084047, ""knot_2_y"": 0.704897760183756, ""knot_1_y"": -0.25085535476676296, ""knot_0_y"": 0.21619968590505254, ""knot_4_y"": 0.47055365308412894}, 0.7902660125290912], [""knot_4_x"", 6066.099399644392, false, null, -Infinity, Infinity, 0, null, 6066.099399644392], [""knot_4_y"", 0.8522679723594331, true, null, -Infinity, Infinity, 0.0023513819637755295, {""vsini"": -0.0010392851171896313, ""knot_2_y"": -0.045921701885759565, ""knot_1_y"": -0.03701934563918204, ""knot_3_y"": 0.47055365308412905, ""knot_0_y"": -0.00032378495474902753}, 0.8095304789704876], [""vsini"", 115.31606025075888, true, null, 0.0, Infinity, 33.388702555830214, {""knot_2_y"": 0.004801633038771118, ""knot_1_y"": 0.006671824468859127, ""knot_3_y"": -0.0005728809722084048, ""knot_0_y"": -0.006542880490248056, ""knot_4_y"": -0.001039285117189628}, 10.0]]"
12,,rj82.219,3317,60,0.315,0.012,-0.11,0.08,0.28300000000000003,0.027999999999999997,Mann,234.4879023500837,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.7845251893112427, true, null, -Infinity, Infinity, 0.008333092960298398, {""vsini"": -0.005062525122448068, ""knot_1_y"": -0.31208633443855044, ""knot_3_y"": 0.21588322551101177, ""knot_2_y"": -0.06635875411552757, ""knot_4_y"": -0.004070430031849466}, 0.8231258143677262], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8829370911424973, true, null, -Infinity, Infinity, 0.0035453587000340565, {""vsini"": 0.009007796759333808, ""knot_2_y"": 0.30028152370749756, ""knot_3_y"": -0.25035030933568886, ""knot_0_y"": -0.3120863344385506, ""knot_4_y"": -0.03247702872771424}, 0.7055736872638078], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8704203359703087, true, null, -Infinity, Infinity, 0.002573022779147606, {""vsini"": 0.0074163575030135945, ""knot_1_y"": 0.30028152370749706, ""knot_3_y"": 0.7036489990872852, ""knot_0_y"": -0.06635875411552648, ""knot_4_y"": -0.05384224264244142}, 0.8260420114313246], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8411445883516868, true, null, -Infinity, Infinity, 0.00248644928139, {""vsini"": 0.0010288463099148654, ""knot_2_y"": 0.7036489990872848, ""knot_1_y"": -0.25035030933568936, ""knot_0_y"": 0.2158832255110113, ""knot_4_y"": 0.4660896404428627}, 0.8500244524427198], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8257104797180062, true, null, -Infinity, Infinity, 0.0025044554668074382, {""vsini"": -0.0008675314065564065, ""knot_2_y"": -0.05384224264244142, ""knot_1_y"": -0.032477028727714484, ""knot_3_y"": 0.4660896404428629, ""knot_0_y"": -0.004070430031849533}, 0.747246456385777], [""vsini"", 91.45398173231327, true, null, 0.0, Infinity, 13.970043581225404, {""knot_2_y"": 0.007416357503013602, ""knot_1_y"": 0.009007796759333808, ""knot_3_y"": 0.0010288463099148736, ""knot_0_y"": -0.005062525122448066, ""knot_4_y"": -0.0008675314065564043}, 10.0]]"
13,,rj69.108,3500,60,0.461,0.017,-0.12,0.08,0.452,0.045,Mann,112.81489944750652,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8274255487078146, true, null, -Infinity, Infinity, 0.006711924470560413, {""vsini"": -0.005901134915873364, ""knot_1_y"": -0.3075511583973452, ""knot_3_y"": 0.2149294668860251, ""knot_2_y"": -0.07538769785589643, ""knot_4_y"": 0.007441864769608764}, 0.980412114652892], [""knot_1_x"", 6016.257141609356, false, null, -Infinity, Infinity, 0, null, 6016.257141609356], [""knot_1_y"", 0.9252641903971592, true, null, -Infinity, Infinity, 0.0028260840161069157, {""vsini"": 0.009318310232877235, ""knot_2_y"": 0.3121354884961694, ""knot_3_y"": -0.2501951148694542, ""knot_0_y"": -0.307551158397346, ""knot_4_y"": -0.04667180185048591}, 1.0125437118649245], [""knot_2_x"", 6032.552569498843, false, null, -Infinity, Infinity, 0, null, 6032.552569498843], [""knot_2_y"", 0.8981157663639638, true, null, -Infinity, Infinity, 0.0020407144359120013, {""vsini"": 0.0024181507492219883, ""knot_1_y"": 0.3121354884961692, ""knot_3_y"": 0.7052475904001594, ""knot_0_y"": -0.07538769785589651, ""knot_4_y"": -0.030729350245335508}, 0.7865489055129621], [""knot_3_x"", 6048.892134625792, false, null, -Infinity, Infinity, 0, null, 6048.892134625792], [""knot_3_y"", 0.8841160335371052, true, null, -Infinity, Infinity, 0.0019982117175416677, {""vsini"": -0.0016125761844589391, ""knot_2_y"": 0.7052475904001595, ""knot_1_y"": -0.25019511486945434, ""knot_0_y"": 0.2149294668860251, ""knot_4_y"": 0.48039186679355667}, 0.8481319246072989], [""knot_4_x"", 6065.275956538814, false, null, -Infinity, Infinity, 0, null, 6065.275956538814], [""knot_4_y"", 0.8949836895270701, true, null, -Infinity, Infinity, 0.001999280928777228, {""vsini"": 0.0033373829297791663, ""knot_2_y"": -0.030729350245335522, ""knot_1_y"": -0.04667180185048596, ""knot_3_y"": 0.48039186679355667, ""knot_0_y"": 0.007441864769608907}, 0.7760068060380548], [""vsini"", 97.65817572439268, true, null, 0.0, Infinity, 14.257590143522526, {""knot_2_y"": 0.0024181507492219883, ""knot_1_y"": 0.009318310232877233, ""knot_3_y"": -0.0016125761844589387, ""knot_0_y"": -0.005901134915873371, ""knot_4_y"": 0.003337382929779168}, 10.0]]"
14,,rj118.811,3623,60,0.522,0.019,0.13,0.08,0.525,0.053,Mann,151.12874072155645,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8632318457369046, true, null, -Infinity, Infinity, 0.0063716482218756434, {""vsini"": -0.002900521652546205, ""knot_1_y"": -0.30671227479090707, ""knot_3_y"": 0.21221678924656356, ""knot_2_y"": -0.06218322239155801, ""knot_4_y"": -0.005420567597289142}, 0.7850314992847066], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9096522853508985, true, null, -Infinity, Infinity, 0.002732994858636084, {""vsini"": 0.02260131523325142, ""knot_2_y"": 0.2979089410712169, ""knot_3_y"": -0.24541810243413736, ""knot_0_y"": -0.3067122747909073, ""knot_4_y"": -0.03108561906676107}, 0.8404115365803391], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9101742050714863, true, null, -Infinity, Infinity, 0.002004605480580267, {""vsini"": 0.01108389410514079, ""knot_1_y"": 0.29790894107121657, ""knot_3_y"": 0.7053231676882263, ""knot_0_y"": -0.062183222391557616, ""knot_4_y"": -0.0546955413421122}, 0.8825501321971824], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8985091554237171, true, null, -Infinity, Infinity, 0.0019400393377654128, {""vsini"": 0.003431588751936562, ""knot_2_y"": 0.7053231676882263, ""knot_1_y"": -0.24541810243413742, ""knot_0_y"": 0.21221678924656387, ""knot_4_y"": 0.46901626817225034}, 0.8288416682139896], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8941555891903716, true, null, -Infinity, Infinity, 0.0019745108064902783, {""vsini"": 0.00916204763999028, ""knot_2_y"": -0.0546955413421122, ""knot_1_y"": -0.031085619066761275, ""knot_3_y"": 0.46901626817225045, ""knot_0_y"": -0.005420567597288368}, 0.873672976808627], [""vsini"", 28.77723602178882, true, null, 0.0, Infinity, 1.1867832988982683, {""knot_2_y"": 0.011083894105140801, ""knot_1_y"": 0.022601315233251422, ""knot_3_y"": 0.00343158875193657, ""knot_0_y"": -0.0029005216525462086, ""knot_4_y"": 0.009162047639990286}, 10.0]]"
15,,rj138.232,3548,60,0.42,0.016,-0.18,0.08,0.426,0.043,Mann,158.30551351004456,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8259876947100315, true, null, -Infinity, Infinity, 0.006582777064877298, {""vsini"": -0.0006582360389297405, ""knot_1_y"": -0.3091315834818879, ""knot_3_y"": 0.21408366474210228, ""knot_2_y"": -0.06351331877110121, ""knot_4_y"": -0.005506408526899528}, 0.9059226415690853], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8973991580988925, true, null, -Infinity, Infinity, 0.00281068138694385, {""vsini"": 0.012458679327500586, ""knot_2_y"": 0.2977258322705135, ""knot_3_y"": -0.24854788120886126, ""knot_0_y"": -0.3091315834818881, ""knot_4_y"": -0.030918005130048817}, 0.7322961418520104], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9057854532180509, true, null, -Infinity, Infinity, 0.00205028926243095, {""vsini"": 0.00839207056144613, ""knot_1_y"": 0.2977258322705132, ""knot_3_y"": 0.7035667671872629, ""knot_0_y"": -0.06351331877110061, ""knot_4_y"": -0.05585188656695494}, 0.892423020800171], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8960612013636867, true, null, -Infinity, Infinity, 0.0019844777883207894, {""vsini"": 0.003416768660116014, ""knot_2_y"": 0.7035667671872623, ""knot_1_y"": -0.24854788120886168, ""knot_0_y"": 0.21408366474210336, ""knot_4_y"": 0.46776556746387093}, 0.9394801777359563], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8867854831628221, true, null, -Infinity, Infinity, 0.0020173000692358103, {""vsini"": 0.0038374513371693727, ""knot_2_y"": -0.055851886566955104, ""knot_1_y"": -0.03091800513004901, ""knot_3_y"": 0.4677655674638709, ""knot_0_y"": -0.005506408526899238}, 0.8508389748326236], [""vsini"", 64.14723261248476, true, null, 0.0, Infinity, 2.7602166827443924, {""knot_2_y"": 0.00839207056144613, ""knot_1_y"": 0.012458679327500579, ""knot_3_y"": 0.0034167686601160197, ""knot_0_y"": -0.0006582360389297383, ""knot_4_y"": 0.0038374513371693757}, 10.0]]"
16,,rj06.1479,2818,60,0.1348,0.0058,0.25,0.08,0.0997,0.01,Mann,6.94840695863748,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8198419822263384, true, null, -Infinity, Infinity, 0.008165315454501125, {""vsini"": -0.004338245792793723, ""knot_1_y"": -0.2927530912742896, ""knot_3_y"": 0.21555113442822768, ""knot_2_y"": -0.06785397896388655, ""knot_4_y"": -0.026868064734136894}, 0.8823077944690156], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8866230392680772, true, null, -Infinity, Infinity, 0.0032268212323772094, {""vsini"": 0.0032654555101375693, ""knot_2_y"": 0.28970037632004214, ""knot_3_y"": -0.2652186077255652, ""knot_0_y"": -0.29275309127428895, ""knot_4_y"": -0.0016081527798114071}, 0.7964626984485568], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9071360123154728, true, null, -Infinity, Infinity, 0.002258857619269319, {""vsini"": 0.007604376118719381, ""knot_1_y"": 0.28970037632004275, ""knot_3_y"": 0.6756778445938945, ""knot_0_y"": -0.06785397896388815, ""knot_4_y"": -0.10722436183394152}, 0.8628470834650005], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8779163461771937, true, null, -Infinity, Infinity, 0.002174811976403128, {""vsini"": 0.0026567473780784515, ""knot_2_y"": 0.6756778445938948, ""knot_1_y"": -0.2652186077255648, ""knot_0_y"": 0.21555113442822674, ""knot_4_y"": 0.43959981320873903}, 0.8201424563619687], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8310313463440577, true, null, -Infinity, Infinity, 0.0023834386855561434, {""vsini"": -0.0033496600485781393, ""knot_2_y"": -0.10722436183394153, ""knot_1_y"": -0.001608152779811374, ""knot_3_y"": 0.439599813208739, ""knot_0_y"": -0.026868064734137175}, 0.7234171382049507], [""vsini"", 183.35631709011233, true, null, 0.0, Infinity, 159.15495281546757, {""knot_2_y"": 0.007604376118719372, ""knot_1_y"": 0.003265455510137574, ""knot_3_y"": 0.0026567473780784415, ""knot_0_y"": -0.004338245792793727, ""knot_4_y"": -0.0033496600485781393}, 10.0]]"
17,,rj50.360,3619,60,0.38299999999999995,0.013000000000000001,-0.37,0.08,0.39,0.039,Mann,109.68646670412687,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9031202541812787, true, null, -Infinity, Infinity, 0.005029174504203142, {""vsini"": 0.0011178902578126198, ""knot_1_y"": -0.31648210485504047, ""knot_3_y"": 0.21595355535783295, ""knot_2_y"": -0.0652614779792435, ""knot_4_y"": 0.0033174909293233914}, 0.881298540305049], [""knot_1_x"", 6016.4000715295715, false, null, -Infinity, Infinity, 0, null, 6016.4000715295715], [""knot_1_y"", 0.9609224590059978, true, null, -Infinity, Infinity, 0.002174554380147509, {""vsini"": 0.005992554298371142, ""knot_2_y"": 0.30198664423582056, ""knot_3_y"": -0.24616127428819023, ""knot_0_y"": -0.3164821048550409, ""knot_4_y"": -0.042166401109483255}, 0.9478618096339541], [""knot_2_x"", 6032.839207014262, false, null, -Infinity, Infinity, 0, null, 6032.839207014262], [""knot_2_y"", 0.9486694702429884, true, null, -Infinity, Infinity, 0.0016004263321086026, {""vsini"": 0.004829267754938291, ""knot_1_y"": 0.3019866442358211, ""knot_3_y"": 0.7104975067120068, ""knot_0_y"": -0.06526147797924493, ""knot_4_y"": -0.03565401839738101}, 0.8242204105922656], [""knot_3_x"", 6049.3232605849025, false, null, -Infinity, Infinity, 0, null, 6049.3232605849025], [""knot_3_y"", 0.9333777495318148, true, null, -Infinity, Infinity, 0.0015620309476436938, {""vsini"": 0.001839247713093734, ""knot_2_y"": 0.7104975067120072, ""knot_1_y"": -0.24616127428818968, ""knot_0_y"": 0.21595355535783084, ""knot_4_y"": 0.47896721193467434}, 0.8354024299941487], [""knot_4_x"", 6065.852354975091, false, null, -Infinity, Infinity, 0, null, 6065.852354975091], [""knot_4_y"", 0.9317175080370487, true, null, -Infinity, Infinity, 0.0015628335861404598, {""vsini"": 0.001037970617425319, ""knot_2_y"": -0.03565401839738096, ""knot_1_y"": -0.04216640110948314, ""knot_3_y"": 0.47896721193467423, ""knot_0_y"": 0.0033174909293222244}, 0.9214721910004134], [""vsini"", 84.16390415199412, true, null, 0.0, Infinity, 5.115601059138384, {""knot_2_y"": 0.004829267754938293, ""knot_1_y"": 0.005992554298371144, ""knot_3_y"": 0.0018392477130937362, ""knot_0_y"": 0.0011178902578126136, ""knot_4_y"": 0.001037970617425322}, 10.0]]"
18,111631.0,rj55.1182,3989,60,0.6459999999999999,0.02,0.24,0.08,0.698,0.07,Mann,169.33244277675414,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9287935915656566, true, null, -Infinity, Infinity, 0.006189605115648413, {""vsini"": -0.003051159520692379, ""knot_1_y"": -0.3115038493113088, ""knot_3_y"": 0.2127889704690058, ""knot_2_y"": -0.05941897152198176, ""knot_4_y"": -0.004197611363000662}, 0.724506798382597], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.955070130077865, true, null, -Infinity, Infinity, 0.0026936073199587017, {""vsini"": 0.018268963966459748, ""knot_2_y"": 0.296246181084985, ""knot_3_y"": -0.24327666589334274, ""knot_0_y"": -0.31150384931130926, ""knot_4_y"": -0.03307214598716883}, 0.9617480166124553], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.961485267782471, true, null, -Infinity, Infinity, 0.0019922199407941747, {""vsini"": 0.010229222248780315, ""knot_1_y"": 0.29624618108498485, ""knot_3_y"": 0.7084094007954873, ""knot_0_y"": -0.05941897152198202, ""knot_4_y"": -0.05036186266502156}, 0.9461013511226188], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9582036550173999, true, null, -Infinity, Infinity, 0.0019316621954937137, {""vsini"": 0.006050012654942863, ""knot_2_y"": 0.7084094007954872, ""knot_1_y"": -0.24327666589334274, ""knot_0_y"": 0.21278897046900674, ""knot_4_y"": 0.4727684160920801}, 0.8941461250532496], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.952021698374588, true, null, -Infinity, Infinity, 0.00196004586068302, {""vsini"": 0.01198426513837627, ""knot_2_y"": -0.05036186266502157, ""knot_1_y"": -0.03307214598716905, ""knot_3_y"": 0.4727684160920803, ""knot_0_y"": -0.004197611362999919}, 0.9475262438283596], [""vsini"", 25.777802265530962, true, null, 0.0, Infinity, 1.0139458180627314, {""knot_2_y"": 0.010229222248780317, ""knot_1_y"": 0.01826896396645975, ""knot_3_y"": 0.006050012654942867, ""knot_0_y"": -0.0030511595206923624, ""knot_4_y"": 0.01198426513837627}, 10.0]]"
19,,rj165.480,3727,61,0.483,0.016,-0.09,0.08,0.527,0.053,Mann,117.79341637751261,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8814059475576387, true, null, -Infinity, Infinity, 0.0055404651128196265, {""vsini"": -0.003306385090184732, ""knot_1_y"": -0.3091502834249336, ""knot_3_y"": 0.21299976172185398, ""knot_2_y"": -0.06159256593896875, ""knot_4_y"": -0.0049489886552550625}, 0.7459159577449996], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.930098009154306, true, null, -Infinity, Infinity, 0.0023881775402454005, {""vsini"": 0.0219185233435148, ""knot_2_y"": 0.2973396513971322, ""knot_3_y"": -0.24583447821159027, ""knot_0_y"": -0.3091502834249331, ""knot_4_y"": -0.031880116115776604}, 0.7846247085558865], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9363934840727688, true, null, -Infinity, Infinity, 0.0017527276741096203, {""vsini"": 0.011572431037586964, ""knot_1_y"": 0.29733965139713237, ""knot_3_y"": 0.7056828535606966, ""knot_0_y"": -0.06159256593896982, ""knot_4_y"": -0.05337691894887882}, 0.9219122825365755], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9308796609784681, true, null, -Infinity, Infinity, 0.0016976974448987244, {""vsini"": 0.0019428932118818268, ""knot_2_y"": 0.7056828535606967, ""knot_1_y"": -0.2458344782115901, ""knot_0_y"": 0.21299976172185223, ""knot_4_y"": 0.4702258974384236}, 0.9590748777275323], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9262233809548633, true, null, -Infinity, Infinity, 0.0017252343197675943, {""vsini"": 0.004694371439801047, ""knot_2_y"": -0.053376918948879026, ""knot_1_y"": -0.031880116115776694, ""knot_3_y"": 0.47022589743842336, ""knot_0_y"": -0.004948988655255164}, 0.9052092355997738], [""vsini"", 39.951556332515494, true, null, 0.0, Infinity, 1.4107173664487775, {""knot_2_y"": 0.011572431037586964, ""knot_1_y"": 0.0219185233435148, ""knot_3_y"": 0.001942893211881824, ""knot_0_y"": -0.0033063850901847444, ""knot_4_y"": 0.004694371439801051}, 10.0]]"
